date,days,avgCwtX1,avgCwtX2,avgCwtX3,avgCwtX4,avgCwtX5,avgCwtX6,avgCwtX7,avgCwtX8,avgCwtX9,avgCwtX10,avgCwtX11,avgCwtX12,avgCwtX13,avgCwtX14,avgCwtX15,avgCwtX16,avgCwtX17,avgCwtX18,avgCwtX19,avgCwtX20,waterColY
13/09/2017,104,260.5787943,329.6113444,382.9620644,411.6384201,415.6519463,401.0732667,373.0490905,333.8057277,286.3901736,237.8157612,194.866855,158.6713944,125.9860922,94.66350049,66.69274993,46.10242292,34.01595529,26.83612556,21.62979362,17.76593959,6.985976272
14/09/2017,105,319.7173479,396.7200208,451.7626088,477.9877673,479.6938462,462.8691758,428.7250202,378.4281759,318.6107648,260.4834657,212.0056367,172.2163832,134.8336942,98.0854639,66.52341001,45.69517171,36.20241241,31.88961104,27.49552491,22.00110247,6.98598672
15/09/2017,106,298.8190197,370.0536014,421.4642865,446.0440707,446.2167274,427.1558257,390.3440306,338.5620775,281.4224756,231.76882,193.9022464,161.6016597,125.8228996,86.4372513,51.40739032,30.34965946,23.66340516,22.93172219,21.70713899,18.24557593,6.98598672
16/09/2017,107,377.1430536,449.8617989,490.1638368,495.8377015,478.1830426,448.4770015,410.5670036,366.6164427,322.2136172,282.3401937,247.4421053,213.0597477,174.6341054,133.0669147,95.00510988,67.66493766,52.36479935,43.09932026,36.04938539,30.09037166,6.983997048
17/09/2017,108,332.8717127,403.2893125,447.5286287,461.9196362,454.4516971,433.4682577,400.814611,358.3385341,312.8627266,274.6046111,245.210231,216.9053622,184.1975364,149.2665008,117.7243058,93.99473368,77.33913724,62.66268206,47.3164457,33.42208577,6.98332352
18/09/2017,109,349.5698507,423.8992511,472.986329,492.9479206,488.553073,464.9490439,426.5812419,378.7637512,329.1236594,285.6561966,250.9544394,220.3617631,186.7920258,148.7334048,112.6426451,85.26150974,67.01803709,53.88054653,41.81855943,31.29277026,6.983997048
19/09/2017,110,398.2826704,464.072196,491.6578568,483.4998083,456.3944695,419.6107544,371.2535622,311.1794717,247.5205554,193.5571088,156.1814855,127.5254924,97.64925899,65.86120342,37.85675427,20.99055474,17.81200376,18.89299293,18.34195072,15.50668229,6.984848558
20/09/2017,111,245.0856995,301.6471369,340.7185477,357.4977307,356.2812251,343.3267299,319.3565749,284.1110408,242.523341,202.5144645,168.2008421,137.8746466,109.8926989,84.72286767,62.35094394,44.0340597,34.14217522,32.78083904,31.86852331,26.99032344,6.984848558
21/09/2017,112,299.62636,372.2350118,424.3022115,448.649927,448.5428624,430.9597616,400.0684129,360.8044827,319.9265114,280.5318661,244.5184058,209.8456345,172.570471,133.7159531,99.36161339,75.69251567,61.63325616,51.68186417,41.65187587,31.0074319,6.98408672
22/09/2017,113,292.2118245,362.9470989,413.6475625,437.1175888,436.7360523,420.5236867,394.2999657,362.3471225,329.6624634,301.3817547,277.567362,253.2847007,222.8068932,187.327896,153.5384718,126.9746975,106.6943278,86.30236647,64.22621753,44.09449168,6.9799276
23/09/2017,114,340.7843209,416.2849084,464.3919001,478.5235447,465.7149046,437.7716893,401.4513719,361.4881503,325.0426989,297.3388206,277.5658428,257.6980107,228.1887732,189.5029491,150.5455205,119.4560312,96.75189901,76.86083847,57.15237677,39.76216307,6.976745808
24/09/2017,115,374.1411352,457.2375978,514.2005903,539.2204799,537.5753376,515.9638561,478.4242975,431.0503669,380.7850081,331.6160667,286.1936151,243.4755995,200.1122292,156.9651652,119.8531887,93.0435284,76.44670079,63.86673757,51.30927028,38.99698897,6.976745808
25/09/2017,116,319.5680125,388.6224244,432.7042922,447.0613371,437.4406033,410.3883967,369.3730357,318.9192243,266.4635743,219.9668457,183.2685316,151.9767745,119.8241818,87.55239718,60.39632889,42.91609835,34.38601917,29.09081451,23.1804628,16.96417586,6.972310048
26/09/2017,117,333.5228768,401.6606332,443.5382308,456.2529733,446.0196117,417.9326413,373.8527692,319.6453158,265.9143967,222.7594524,191.6133889,165.30089,136.2842093,104.653653,76.81736011,57.33038841,45.8462651,37.77008716,30.09865027,22.93071995,6.970595609
27/09/2017,118,385.8734188,461.8004537,506.0661295,515.1668284,497.7165403,464.8748442,424.8550945,382.7243678,342.4377937,305.3672776,270.7688334,236.4101392,200.2764883,161.6734861,125.2285581,96.25811444,74.90574152,57.95398765,43.83155235,32.83937876,6.96740512
28/09/2017,119,386.8416903,456.8467141,494.4700191,498.7178925,478.671548,441.8223585,392.1386557,335.4048028,280.5699954,236.6375915,204.9306956,177.5261485,147.4901593,115.7240205,87.97355966,68.16867849,55.15473983,45.09199939,35.46404605,26.92382864,6.964755128
29/09/2017,120,335.9568851,406.8137583,450.019306,460.0074109,443.3296654,411.3469389,370.5914312,322.7970424,273.1624291,229.6811985,196.2078561,168.7862063,140.1295593,107.8455558,77.08419574,54.54844921,41.32524173,32.93151685,26.30353507,20.9546159,6.963227009
30/09/2017,121,389.3735299,465.6660814,508.1303965,514.023804,494.4511175,459.9883898,415.0695745,363.4384219,313.7815958,273.5906894,241.164754,210.711945,176.9741898,139.5555057,104.4632391,78.5711215,62.126095,50.43422988,39.86147181,30.68736124,6.96222352
01/10/2017,122,298.4760042,367.032106,414.6498559,435.0223471,430.9906642,408.1153511,369.120962,317.4276595,261.1477225,210.3612576,170.8440008,141.7866166,117.7038702,95.08995754,75.84479896,62.46398266,54.5135779,47.39149002,37.79486999,27.78530478,6.96130104
02/10/2017,123,359.3945666,435.8040553,485.76006,505.4323693,501.6832833,480.7605645,443.8787825,392.4646337,333.3037298,277.1554008,231.5160066,192.3939709,152.9920156,113.785949,81.75097371,61.66664432,50.96419628,44.17468592,38.26456335,32.47193427,6.96130104
03/10/2017,124,355.0161713,428.3618674,473.8224755,487.405632,474.770913,441.2519415,390.1082585,329.9526333,273.4132112,225.4415482,187.26733,154.3569683,120.7243033,87.01521491,59.00299709,42.39651717,36.49769735,33.51034691,29.17648841,23.51167661,6.957636831
04/10/2017,125,332.5013801,406.5954654,455.4183301,472.849018,463.9299989,436.0647967,392.6424147,338.9969323,283.8712023,233.9920309,192.4844548,158.5340364,128.3105345,99.98108291,75.61742035,57.3218887,44.93351144,36.24759425,30.17491297,25.61482141,6.957546399
05/10/2017,126,278.5025262,341.2336988,383.4690744,399.4776901,393.3780677,372.8336376,342.3200008,304.8232636,265.6989106,229.0003666,196.511241,166.938294,137.4955437,107.4647399,79.26732093,56.5329277,40.03659963,28.14822052,20.35117222,15.7362844,6.957195609
06/10/2017,127,396.9505597,470.4733277,507.931882,507.9822287,482.9567091,442.0869918,387.398552,321.9501944,252.6321066,189.567792,141.0307545,107.3240657,84.75768254,70.14337963,61.48869055,56.58574289,52.85212156,48.36819298,42.6604119,36.6757395,6.953108609
07/10/2017,128,311.5617568,377.0891829,418.3521758,431.7891659,424.1126349,403.9655804,376.6661404,344.8064012,313.1394139,285.7261205,262.5258268,239.0675185,211.9217573,182.3666164,153.9452627,128.636552,105.8858202,84.30145625,64.31737163,47.11019847,6.94716832
08/10/2017,129,344.4282678,416.7040883,460.7103334,471.5753247,455.9924648,421.637179,372.8197044,316.0689346,262.222323,220.1004964,190.157634,166.837939,145.0230265,123.3810864,104.5550776,90.53029946,79.3388898,67.15328727,53.33403887,40.29326401,6.94716832
09/10/2017,130,276.8214093,342.8829137,389.1518285,409.3841387,407.0881186,387.735274,352.6390374,303.1830927,247.0399824,195.587695,156.4951139,128.1999518,102.4301821,75.63224815,51.83416842,36.21305489,28.54449931,24.17524115,19.98429185,16.12314902,6.946817929
10/10/2017,131,320.8242893,389.5129778,432.30959,444.8404465,433.4674403,405.1942237,361.2284067,303.3859913,238.1814255,175.3993536,123.462377,85.16925352,59.66794432,45.45531844,38.58715571,34.92528146,32.14951205,28.59996397,23.63300586,18.27948642,6.94654992
11/10/2017,132,286.1059885,350.8201306,394.801708,412.9021959,409.2735182,390.1475996,357.8089721,312.9117029,259.5150456,206.9304239,162.1242456,124.4864406,92.42984535,67.01352106,49.53167692,39.11006888,32.07688257,26.19210793,20.73453861,15.88100459,6.939477329
12/10/2017,133,301.5312548,370.4163821,417.163334,435.7676451,430.5079005,407.4234814,368.9128371,319.1322827,265.9826981,217.719805,179.4705081,148.2987997,119.3759593,92.19034888,69.07293962,52.2695808,40.92384272,32.70764592,26.54076828,22.27595622,6.935936329
13/10/2017,134,306.5728688,371.0891486,413.1581154,430.5204026,430.5945567,418.5007993,392.1306856,349.116858,294.4353443,239.6547752,195.2807337,161.8035392,133.4894785,108.0882163,86.52176412,70.1803699,57.97088438,46.63062865,35.58186329,26.43629559,6.93450104
14/10/2017,135,329.3107095,399.8732442,444.6503439,459.0282864,449.1457435,422.0248436,380.8041125,327.8510196,269.7208887,217.6856722,178.8640994,149.9801138,124.0448745,99.25748473,78.41044928,63.19592567,51.62258869,40.96611858,30.49978344,21.29693787,6.930754729
15/10/2017,136,335.6016545,401.4720797,438.9085959,445.5502073,431.8739927,409.5704649,380.6952969,344.4621685,306.7833635,274.5492988,248.5199026,223.935785,198.6514643,176.3569551,158.8970888,142.2282523,121.7197592,95.77787816,68.09514409,45.12995612,6.925445009
16/10/2017,137,322.0865537,390.9875573,435.1260916,450.647152,443.7160819,419.9352078,380.1825533,325.851069,262.0768896,198.5934267,145.662656,106.2952308,76.43754284,52.50011001,34.42206069,23.36748438,18.73679669,17.06962315,15.58291674,13.83583473,6.918522409
17/10/2017,138,345.8886322,415.8162068,458.1546277,469.3204441,456.4077107,426.8392298,383.5775349,328.986959,270.6704373,222.0456282,190.8059407,170.5069353,151.4122626,128.1189377,101.7424338,77.11165703,57.75736952,44.1565212,34.6759394,27.88428152,6.912506368
18/10/2017,139,302.1778289,364.9449224,403.3599151,412.8860177,398.9213128,369.5007782,330.9827103,288.3518355,245.4455022,205.7336081,171.627111,143.5130234,119.3502014,98.07663117,80.32214897,66.66540976,55.76501236,45.58626755,35.86001624,28.088538,6.907497168
19/10/2017,140,331.646847,396.4575379,433.6403591,441.6042677,428.584284,401.6176492,361.7609878,309.6386863,250.4663326,194.5537959,151.1659094,120.5037043,94.7666607,70.91710269,52.49470283,41.67427948,35.93586383,31.32763149,26.4674828,22.15758283,6.896515568
20/10/2017,141,296.1293872,361.8283938,405.2425269,421.6045517,416.6248211,397.2205816,363.9086772,316.1372138,259.9850994,205.1388201,158.955352,122.8059008,93.97629547,70.53229776,52.82447676,40.15742668,31.36784401,24.79441643,19.48219478,15.43184392,6.883332648
21/10/2017,142,348.6774759,421.1605985,466.9140738,481.8606675,472.1855313,444.4416165,402.6405888,352.0582378,300.6016254,256.4136622,222.9320763,196.8575527,172.8372306,148.8054893,125.9846852,105.0719896,84.46026866,63.48239223,44.91006284,31.93213503,6.87754992
22/10/2017,143,322.9778762,385.6302058,419.5555923,423.0804379,406.9433145,381.3236576,349.0384348,312.6588019,278.5196915,250.0119842,227.0419509,206.1864824,183.4961848,159.1402411,134.9037589,111.4906989,89.35214723,67.74825732,47.73916912,31.88520783,6.876424248
23/10/2017,144,312.8652615,381.263764,425.8417961,441.7911094,435.537983,413.0878654,373.3464682,316.9121234,252.0813104,190.3951111,141.4610412,106.1026403,78.68471135,55.91661874,38.35283832,27.52324848,22.83674637,20.68548335,18.40566181,15.34956401,6.86970512
24/10/2017,145,249.3065987,317.4953534,370.7335309,399.9382253,405.6516116,393.3046343,365.185568,322.5468053,269.9370646,214.9450648,165.7841988,126.5254907,94.12233159,64.76344093,40.49406404,25.22226585,18.93091724,16.48930321,14.5769448,12.48288624,6.866032648
25/10/2017,146,313.9932233,385.3607015,433.9831275,454.6599341,453.994044,440.421315,415.4158053,377.9612633,330.7094377,279.0901792,230.7416703,190.6274154,157.2788808,128.8808753,105.1850644,86.64271413,70.87797481,55.71561865,41.33495715,29.34141279,6.858519248
26/10/2017,147,319.829922,385.4680075,424.6522012,434.2556356,421.8686036,395.2594559,358.0641574,314.7561391,271.323385,234.5033015,207.2521859,185.7359536,163.9101876,140.0481914,116.54235,95.44678285,75.81636552,57.03506149,40.31411897,27.80263556,6.85834992
27/10/2017,148,291.1845415,369.6465412,430.7076446,464.2798991,470.5499379,455.2211761,423.1849262,379.1777516,330.1610248,282.0793264,237.9556134,197.5622729,159.5976776,125.0062762,95.7490346,72.48531308,54.59819394,41.0405343,31.14378897,24.28533313,6.858287968
28/10/2017,149,327.8483062,397.202102,439.669931,451.0908329,439.5327072,414.3717861,378.4644627,331.2646222,276.6431722,224.6522815,184.3002214,152.436551,121.9459959,92.31112371,68.07527543,53.54719397,46.5485989,41.03338291,34.34584156,26.8259093,6.848135184
29/10/2017,150,314.39506,386.0056606,433.5400514,451.0381601,443.87611,419.1560338,379.6463209,330.4095961,281.5538061,241.9331201,212.4351456,185.4599069,155.1264273,124.240653,98.94011327,80.14673364,66.12166781,53.28833646,40.11957208,28.56587028,6.83600831
30/10/2017,151,303.5484347,365.8824771,404.3135452,415.4613983,405.3558695,380.6167277,342.2925707,290.2641271,230.1858629,172.6822222,126.2160867,92.09150595,67.50919667,50.1152831,38.68968626,32.68340253,29.76265081,27.38127988,23.97659785,19.89644022,6.83600831
31/10/2017,152,301.2619131,363.7529453,401.8329158,411.9724472,400.3462587,372.6566491,330.0263248,275.0783407,216.1284663,163.6690071,124.1760635,96.36044931,74.47851338,55.4654359,39.88530304,29.46455765,23.84251005,20.74926905,17.81660449,14.67231153,6.83600831
01/11/2017,153,322.3692342,387.9041254,426.1542733,433.1902623,417.3815788,389.7451778,354.485241,311.5549392,263.3377866,215.3909408,171.9751689,134.5242066,102.2762863,75.45587175,55.63027975,42.54110548,33.67966516,26.73613296,20.90188989,16.21888196,6.83600831
02/11/2017,154,284.6689261,357.8349335,409.9956777,432.6018031,430.8870605,413.3893409,382.385033,338.6340562,285.8842499,230.6915801,181.0821253,141.3127052,106.7010904,74.45751045,47.46924453,28.68715046,18.03872328,13.0744539,10.71373723,9.798754916,6.83600831
03/11/2017,155,344.5633964,419.8354028,469.0508405,487.7428516,481.5676169,455.6193714,411.0175202,352.7444105,294.4769162,250.4746594,222.7338415,200.1186514,173.9149055,144.1271248,114.8481173,90.27628017,70.11924313,52.63151176,38.0952536,27.74787563,6.859382848
04/11/2017,156,235.7474642,281.9512015,310.0818803,319.0691483,316.4169231,305.3067139,280.2362113,236.9217649,180.884162,126.1241123,83.4186409,52.35902538,29.68264876,14.63622547,6.478728349,3.249538366,2.694745293,2.888348913,3.299190322,4.116877218,6.86794992
05/11/2017,157,286.8320906,351.3572365,393.8364621,409.5171632,403.8259189,382.6981212,345.7917364,293.1830309,231.4874473,173.1000268,127.7554656,95.93780894,72.85746288,53.99335229,38.1525922,27.80510641,23.49646783,21.418347,18.25125478,13.92143126,6.88714992
06/11/2017,158,277.2173773,345.1000086,392.0067739,410.6904127,405.9950428,386.0069115,352.5272722,306.2157748,253.4343874,203.2846531,162.2400102,129.9649096,99.70207052,69.83204322,44.99622305,29.39079737,21.84640821,17.86048943,14.40977122,11.12521374,6.891896648
07/11/2017,159,339.8573731,411.1349145,453.9602397,463.9273531,449.9143119,420.7456054,377.0565692,318.7015032,250.6897159,183.1880745,127.1755553,87.05489969,59.92941032,42.1557988,31.07360726,24.80366054,21.18774645,18.13329844,14.7734134,11.59767426,6.89230104
08/11/2017,160,316.1698681,381.2924428,417.1183325,418.9850719,398.0770126,369.4903578,337.3383254,296.2751967,243.0664805,183.5556785,129.1045177,87.57744594,58.84279471,39.25760156,26.86414386,20.96552133,19.4528371,18.91791979,18.0021799,16.77127709,6.897292568
09/11/2017,161,322.5467638,390.1243222,426.250364,426.4541153,406.6812522,387.3975468,368.4488863,335.2626711,280.6078205,211.7748842,144.6995758,92.83835749,60.32148303,42.68336392,32.5421554,25.46900808,20.11365951,15.92849266,12.86325989,10.9647371,6.912391987
10/11/2017,162,274.8460648,336.7382107,374.9464081,383.8816566,373.3698813,358.273317,340.1428007,309.8045382,263.7890351,208.3849626,154.914769,112.7704381,84.42818282,66.37546986,54.05662433,44.51502793,35.89445199,27.56801687,20.29553835,15.22360167,6.920564682
11/11/2017,163,288.151469,352.8380449,392.2291404,401.3579047,391.0318482,374.8147682,352.0606391,314.6381667,259.0695029,191.066595,124.2869725,71.94681196,38.95449345,21.44158872,12.68438787,8.12422349,5.886352379,4.971069358,4.651013351,4.728282008,6.940746387
12/11/2017,164,301.0997863,364.9661015,400.8984713,404.7419735,388.8866008,367.8094619,341.3222927,299.887666,239.3555372,167.409439,99.80186309,50.07875946,21.97676242,10.03351538,6.145160397,5.058170717,4.836976133,4.966686414,5.204547343,5.576009937,6.952005093
13/11/2017,165,273.9825248,332.5996443,366.5668317,371.8042374,358.6095741,339.8112832,316.7295596,283.1754776,235.7433668,177.4529017,117.9192819,69.01771115,37.39701663,20.97126603,13.30603405,9.337099504,6.849031442,5.285056817,4.66206707,5.077570887,6.976959787
14/11/2017,166,302.2090392,365.6538073,401.6365616,406.2218812,390.8214783,368.5999497,339.8336371,297.393929,238.3553516,169.2392332,103.5879422,53.54987107,23.4781593,9.589591721,4.937722537,3.874641409,3.838088099,4.077856604,4.363285177,4.819632907,6.99794584
15/11/2017,167,270.6295187,334.9842534,377.079391,390.3889833,382.2938003,364.3318018,337.1729584,294.3858674,234.6191244,165.5833371,101.0281046,53.01714745,24.66761412,11.21010275,5.964368449,4.248320472,3.99870725,4.383060786,5.016781346,5.989099709,7.021232587
16/11/2017,168,274.6955627,342.757391,389.6048507,408.760965,408.1929437,398.9555473,379.3415565,341.5024754,282.6765053,209.8219571,137.7342204,81.01483222,45.17292914,26.31050986,17.16212416,12.69117846,10.37877355,9.446692893,9.176479679,9.035449853,7.03762744
17/11/2017,169,255.0018209,323.2229933,373.9299345,399.053237,403.7013835,397.1400167,377.8826436,339.4445244,282.6804988,217.8385727,158.3546803,112.6218743,79.84316755,56.2084741,39.53319992,28.31561277,21.10761885,16.36872814,13.27292371,11.82643168,7.05672744
18/11/2017,170,223.6241148,282.4190996,325.9450052,348.900396,357.9559352,361.7810703,357.0717559,336.006338,297.4930375,249.032791,201.7459187,162.4883389,131.8989376,107.7128574,87.47828521,69.71056577,53.47446175,38.99413267,28.25583881,22.30998493,7.066800787
19/11/2017,171,258.0735527,317.9784588,356.5213789,368.7786392,363.0390372,349.1704498,325.0469253,283.6926326,224.8710779,158.0207594,97.67623957,54.77331997,30.35592249,18.28739995,12.1226538,8.621272673,6.77211961,6.095601679,6.275724043,7.156482992,7.08780104
20/11/2017,172,262.8485474,319.7217288,353.6928185,360.9343451,350.564152,333.3633122,308.9662695,270.104605,215.0503645,152.6590064,97.62096738,60.13266425,40.15473194,31.32939111,27.3908837,25.23636993,23.21887448,20.43022856,17.02912601,14.2023973,7.10700104
21/11/2017,173,254.6657837,307.6955298,337.8063887,341.8221234,328.9320002,308.9553897,281.32857,240.811436,187.9730235,132.4044591,86.58460288,57.1932724,42.32463947,35.41513553,31.12826564,26.6845051,21.51598745,16.36052835,12.42104765,10.7520376,7.127423787
22/11/2017,174,306.117059,362.5737329,389.072308,384.0479505,360.397701,330.8906716,296.1535671,251.0271585,196.6786376,142.1695359,98.08009676,69.19434964,52.7342039,42.89925623,35.5221613,28.50421723,21.54650467,15.40571363,11.33288818,9.646282439,7.151877787
23/11/2017,175,275.6687309,330.3780045,358.9709426,358.4107641,338.2802228,308.5986653,271.412257,227.5152257,181.3825501,139.5024917,107.0118009,84.04089365,67.22568145,53.84248239,42.79410401,33.6207292,26.10533411,19.89842247,15.02629778,12.11359586,7.184077493
24/11/2017,176,238.3500883,287.6585198,316.3654531,321.1582416,307.8306137,283.6100331,251.2803413,213.5210881,175.9360241,142.6238301,114.0523775,90.20687326,70.52502756,54.89206858,43.70080111,35.86183007,29.07682371,22.41529544,16.47697177,12.15897603,7.20736424
25/11/2017,176.9999973,280.749248,336.0188501,365.8123977,369.3152244,357.7284182,340.695504,313.6211161,267.8407756,221.6950248,172.6561013,127.687172,89.71992841,64.13667641,45.99295725,32.2292018,23.64677309,18.99422737,15.532925,12.58390006,10.58043699,7.223568987
26/11/2017,177.9999949,283.801327,338.7538941,367.8381901,370.8759199,359.6133884,343.6513301,318.255031,274.8407503,228.6133534,178.4522482,131.9188576,92.77497627,65.97527649,46.87748496,32.56833689,23.7728173,19.09055123,15.6624713,12.7530322,10.704737,7.24416832
27/11/2017,178.9999948,287.2606984,341.957692,370.3736249,372.9841666,362.1625606,347.4939898,324.1777243,283.8159622,237.2610626,185.397243,136.7387437,96.1442545,67.92151482,47.76832995,32.90791811,23.90888845,19.19348056,15.80122804,12.9407183,10.84826027,7.27158672
28/11/2017,179.999985,291.0898155,345.5827758,373.3605062,375.5518173,365.2418254,352.0195857,331.0361948,294.1240323,247.1146594,193.1758925,142.0292282,99.80741059,70.0106806,48.70283062,33.26890897,24.06791163,19.31738109,15.9636499,13.15484342,11.01362359,7.293059267
29/11/2017,180.9999888,295.2527535,349.5850097,376.7457571,378.4995003,368.7273259,357.0332867,338.4874209,305.1400674,257.6622011,201.4894572,147.6812852,103.7526469,72.28490305,49.72106292,33.67296651,24.263105,19.47694805,16.16458241,13.40359657,11.20354344,7.313454667
30/11/2017,181.9999861,299.7150588,353.9232671,380.4809151,381.7555248,372.503736,362.3472539,346.195214,316.249517,268.3989116,210.0505849,153.5928104,107.9762511,74.7938003,50.86649058,34.14264186,24.50805505,19.68730605,16.41937565,13.69552376,11.42084479,7.33488672
01/12/2017,183,343.0362148,396.755528,417.5391735,411.7294561,400.4782169,393.870262,382.1380648,352.5934028,298.3557754,224.9893656,150.4217336,92.24738752,54.29126097,31.51940465,18.17124802,11.50893376,9.287604151,8.845058311,8.303267904,7.115618794,7.364011186
02/12/2017,184,364.1768901,422.0096724,444.2437009,436.3767528,421.1529183,411.3102602,396.6352548,362.5593988,302.5747595,224.1742011,147.0425849,89.0893515,52.98467612,32.1211022,20.41277883,15.09578601,13.46442415,12.53605862,10.87147029,8.646052651,7.382064387
03/12/2017,185,304.0344954,356.6437485,380.3489558,379.275108,372.0439258,369.7710231,363.577807,340.8474983,294.7962812,230.3850192,163.9770846,110.2281766,70.98570106,42.86715113,24.39770976,14.67274575,10.76369608,9.350740162,8.450023037,7.360471734,7.40728264
04/12/2017,186,263.9677009,321.1527417,356.8703862,370.8491167,375.3798549,379.4181374,378.6198774,363.1879425,326.4881495,272.2488259,214.0442406,162.4970899,117.1114417,77.09615683,46.75091286,29.07361105,21.27537744,17.60161471,14.30584365,11.14028887,7.43470104
05/12/2017,187,285.3039814,339.8038209,370.7678826,380.5518302,382.9063772,384.9201189,379.887334,358.6387484,315.8818793,255.4158699,191.1914609,136.4377236,92.81107091,57.89574197,32.53224248,18.4186878,13.51235006,12.52072899,11.60552317,9.903922251,7.46350104
06/12/2017,188,278.2207828,332.3187501,364.1087261,376.8068208,383.5919403,388.6911496,385.2055168,365.6038545,326.1676797,271.7355127,215.1565886,164.5799283,118.6245726,76.83717124,45.03489817,28.30241305,22.81476289,21.3697242,19.38816535,15.75246721,7.491782387
07/12/2017,189.0000009,339.3776416,394.4265182,417.5233039,413.9306985,404.9154826,400.6003137,391.6166762,367.15224,319.8468383,255.9004767,190.7056544,138.5643647,96.4783613,62.66051419,39.96005555,28.17320977,23.28501985,20.40973458,17.25229779,13.72684435,7.50142744
08/12/2017,190,371.4024786,418.6431269,427.7406916,410.8824442,395.8074575,392.9063058,385.5055221,359.1072414,308.9611602,244.5819792,180.7716805,124.0032821,75.58592253,38.83991977,16.89230468,7.695750596,6.509224586,7.260928345,8.429423409,10.30900238,7.536392854
09/12/2017,191,318.0271743,372.5819203,398.2730321,400.4486263,398.4249309,399.8224277,392.7956284,365.6788565,317.4268704,259.6267815,207.8356707,166.5872059,128.1061193,90.78216299,61.74681903,47.04759024,41.60114665,37.26139666,31.27539657,24.18260823,7.562268293
10/12/2017,192,317.9692051,368.7918135,390.9574821,391.4608752,389.6290344,392.1916162,387.0383031,362.3701406,314.5384395,251.418002,189.9834644,140.8828906,100.3130075,63.7751421,34.86464732,18.33325942,12.49444561,11.42001338,10.79420814,9.63075658,7.58686424
11/12/2017,193,408.0720074,465.5397053,479.970202,460.1585384,436.4633721,426.2543604,416.608626,391.6497933,347.7005036,291.7399986,235.2349927,184.5928977,138.0562925,95.5327118,62.93952509,43.16909656,33.36592946,27.79679746,22.05724354,16.12740024,7.609819187
12/12/2017,194,429.9131553,496.0205966,520.0069684,507.9932262,484.576704,467.0323415,446.8017293,407.6852894,346.5463507,271.7264347,199.6761156,143.5618455,103.5261281,76.44130706,61.01032827,54.44268715,51.21321534,45.49379174,35.54103443,24.2577676,7.62884992
13/12/2017,195,404.8754998,465.9223163,488.3038756,479.5994225,463.867755,454.5745375,440.9392455,407.8917642,349.3594742,271.4794496,192.0770767,127.8875944,82.43920053,52.12716604,33.89350978,25.33310545,22.01473607,19.79733992,16.56807701,12.64406241,7.654309467
14/12/2017,196,382.4155198,440.0518239,461.5125391,454.9402698,443.6872403,436.7057643,420.3122524,382.8600328,322.6750331,248.3040837,175.8126843,118.8802608,78.70446711,50.17566526,31.28692961,21.2589429,17.70499044,16.16200596,13.93901114,10.97451114,7.68518264
15/12/2017,197,377.1729638,434.8249552,457.1182387,451.8908695,440.7317772,432.2592293,415.0527487,377.281311,315.672346,240.0448767,169.7623432,117.4923745,81.44096446,56.614093,41.73321534,35.66798821,34.34711074,32.38552393,27.23286235,19.93207876,7.707777787
16/12/2017,198,386.4120318,448.1460155,473.8367591,469.445035,456.436788,445.8983573,428.2348218,392.3257998,337.0648232,270.8667499,207.4554689,155.3140053,113.9545292,81.11788217,57.71278094,44.07118157,36.77325347,30.97248509,24.15769452,17.22900277,7.727496187
17/12/2017,199,480.9916625,554.1180396,580.3091495,567.6537028,543.7299648,523.0174925,493.2747552,440.217206,362.7757141,274.9420697,197.2872146,139.7319492,97.91079706,66.10250975,43.14389908,29.98739259,24.33387254,21.7923844,19.04104435,16.30132157,7.740036773
18/12/2017,200,398.3530622,457.3809088,478.0011663,468.7218167,454.2747285,446.6368286,435.0827623,405.9369446,354.8298403,289.440237,225.1565501,172.4510032,130.6377161,96.91248525,72.03246034,56.31079382,46.73247841,38.67214505,30.25477316,22.28629862,7.74140104
19/12/2017,201,419.4109527,487.6610814,517.6058461,515.3397289,502.5053477,490.1307349,467.9264951,425.8703654,363.8211786,290.479921,220.9484487,166.8036721,125.6747322,91.60289527,64.89512427,48.22119542,39.77034616,33.77043244,27.15816,20.66579891,7.77400104
20/12/2017,202,423.2887138,487.9491972,511.2353077,500.0143526,479.3944117,463.6331002,442.3591481,402.4870671,340.8299387,266.8807535,197.9586443,144.7492898,103.6219371,70.77871112,47.3825591,33.97422421,27.67163845,23.81945693,19.81879954,15.50880032,7.78970512
21/12/2017,203,462.7729771,525.0799105,541.0353972,520.6714028,493.1084004,473.7745548,449.614412,406.6072098,342.4971105,264.833307,187.6455969,125.0009882,81.85259989,55.46831826,42.09529564,36.97311391,34.65092852,31.25943719,25.61607984,19.31008055,7.80880512
22/12/2017,204,347.4803414,405.5248771,432.9398611,435.3436167,431.614627,430.797587,422.32167,393.4124943,339.1441963,267.4126517,195.6584315,137.007341,91.81973511,56.87032122,32.62651325,19.67444359,14.62447339,12.83310006,11.27121596,9.357428376,7.835977667
23/12/2017,205,423.3656232,486.3888538,509.4671041,501.8930199,488.3606201,479.0607531,461.6745702,422.8503506,358.9742702,278.2164448,198.8079251,135.9562182,90.40746471,57.51072065,35.9982882,25.01096418,20.99304311,19.10228566,16.85547753,14.06540385,7.85464584
24/12/2017,206,409.1206329,474.7418382,501.0847895,494.1373672,478.7087862,470.2358661,458.0329598,425.1243943,364.0891646,281.7359294,197.3139124,129.5254115,82.37282542,51.23500928,32.51196937,23.50675093,21.01980861,20.38972507,18.77520995,16.12462849,7.864877787
